\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00053 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 881427       59    0.29861  2.802    0.069   0.00000     3  0.393    0.049 -297199.61  0.077  0.077   -0.0      1 348.72521 -1.03739 260.02610 -38.95407       1      23 
 881427       60    0.65697  7.336    0.166   0.00000     3  0.393    0.049 -297199.61  0.077  0.077   89.0      1 348.72524 -1.03741 260.02615 -38.95406       1      23 
 881427       61    0.14596  0.118    0.008   0.00000     3  0.993    0.059  -60152.65  0.039  0.032   86.2      1 348.72525 -1.03758 260.02634 -38.95415       1       6 
 881427       62    0.03577  0.004    0.001   0.00000     3  0.993    0.059  -60152.65  0.014  0.014   90.0      1 348.72527 -1.03759 260.02636 -38.95414       1       6 
 881427       63    0.09276  0.035    0.003   0.00000     3  0.993    0.059  -60152.65  0.024  0.017   38.6      1 348.72527 -1.03758 260.02635 -38.95413       1       6 
 881427       64    0.11960  0.274    0.014   0.00000     3  0.993    0.059  -60152.65  0.077  0.026  -43.9      1 348.72530 -1.03755 260.02634 -38.95408       1       6 
 881427       65    0.37060  2.524    0.057   0.00000     3  0.993    0.059  -60152.65  0.077  0.077   -0.2      1 348.72531 -1.03753 260.02633 -38.95407       1       6 
 881427       66    0.10679  0.159    0.013   0.00000     3  0.993    0.059  -60152.65  0.077  0.045   90.0      1 348.72533 -1.03756 260.02638 -38.95407       1       6 
 881427       67    0.11608  0.096    0.008   0.00000     3  0.999    0.019  -48960.79  0.035  0.033   47.0      1 348.72529 -1.03744 260.02622 -38.95404       1       4 
 881427       68    0.16069  0.350    0.016   0.00000     3  0.999    0.019  -48960.79  0.077  0.038   43.4      1 348.72531 -1.03745 260.02624 -38.95403       1       4 
 881427       69    0.03027  0.013    0.001   0.00000     3  0.999    0.019  -48960.79  0.026  0.014   -1.7      1 348.72534 -1.03745 260.02627 -38.95400       1       4 
 881427       70    0.05481  0.019    0.002   0.00000     3  0.999    0.019  -48960.79  0.020  0.018  -28.6      1 348.72533 -1.03743 260.02624 -38.95400       1       4 
 881427       71    0.60451  1.471    0.056   0.00000     3  0.465    0.000 -218381.27  0.069  0.047  -26.4      1 348.72543 -1.03754 260.02643 -38.95397       1       6 
 881427       72    1.58873  3.933    0.145   0.00000     3  0.465    0.000 -218381.27  0.066  0.050  -21.3      1 348.72543 -1.03753 260.02641 -38.95397       1       6 
 881427       73    0.23135  1.013    0.027   0.00000     3  0.465    0.000 -218381.27  0.077  0.056   65.8      1 348.72541 -1.03751 260.02638 -38.95397       1       6 
 881427       74    0.16637  0.661    0.021   0.00000     3  0.465    0.000 -218381.27  0.077  0.077   45.9      1 348.72540 -1.03747 260.02633 -38.95396       1       6 
 881427       75    0.49069  1.523    0.050   0.00000     3  0.465    0.000 -218381.27  0.077  0.053  -31.9      1 348.72544 -1.03753 260.02642 -38.95396       1       6 
 881427       76    0.19381  0.438    0.018   0.00000     3  0.465    0.000 -218381.27  0.076  0.056   61.4      1 348.72547 -1.03754 260.02645 -38.95395       1       6 
 881427       77    0.13731  0.369    0.015   0.00000     3  0.703    0.000  -57744.43  0.077  0.057  -37.7      1 348.72593 -1.03788 260.02715 -38.95376       1       2 
 881427       78    0.11402  0.166    0.009   0.00000     3  0.703    0.000  -57744.43  0.077  0.040  -69.2      1 348.72594 -1.03787 260.02715 -38.95374       1       2 
 881427       79    0.13558  0.985    0.037   0.00000     2  0.129    0.000 -597558.43  0.077  0.077  -90.0      1 348.72634 -1.03810 260.02768 -38.95355       1      19 
 881427       80    0.15935  0.595    0.020   0.00000     2  0.129    0.000 -597558.43  0.077  0.049  -34.9      1 348.72631 -1.03806 260.02762 -38.95355       1      19 
 881427       81    0.28876  1.482    0.043   0.00000     2  0.129    0.000 -597558.43  0.077  0.077   86.0      1 348.72631 -1.03803 260.02759 -38.95354       1      19 
 881427       82    0.20112  1.617    0.044   0.00000     2  0.129    0.000 -597558.43  0.077  0.077  -86.3      1 348.72633 -1.03805 260.02762 -38.95352       1      19 
