\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00050 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|       BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|   GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|  char|    long|    double|double|  double|   double| long|double|  double|    double|double|double|double|  long|   double| double|   double|   double|   long|   long|
|      |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |          |arcsec|arcsec|   deg|      |      deg|    deg|      deg|      deg|       |       |
|  null|    null|      null|  null|    null|     null| null|  null|    null|      null|  null|  null|  null|  null|     null|   null|     null|     null|   null|   null|
 778802       57    0.00007  0.465    0.021   0.00000     2  0.609    0.000 -175961.46  0.056  0.049   -4.7      1 326.64060 0.61257 236.13727 -54.09134       1       5 
 778802       58    0.00004  0.217    0.010   0.00000     2  0.951    0.004 -161615.26  0.040  0.056   -7.8      1 326.64065 0.61264 236.13727 -54.09126       1       7 
 778802       59    0.00005  0.347    0.015   0.00000     2  0.951    0.004 -161615.26  0.056  0.050  -48.5      1 326.64066 0.61264 236.13729 -54.09125       1       7 
 778802       60    0.00005  0.374    0.014   0.00000     2  0.951    0.004 -161615.26  0.056  0.056  -20.4      1 326.64066 0.61266 236.13727 -54.09124       1       7 
 778802       61    0.00005  0.466    0.014   0.00000     2  0.951    0.004 -161615.26  0.056  0.056   90.0      1 326.64068 0.61267 236.13728 -54.09122       1       7 
 778802       62    0.00004  0.169    0.009   0.00000     2  0.951    0.004 -161615.26  0.032  0.056  -29.1      1 326.64069 0.61266 236.13730 -54.09121       1       7 
 778802       63    0.00004  0.173    0.010   0.00000     2  0.951    0.004 -161615.26  0.044  0.056  -20.7      1 326.64071 0.61266 236.13733 -54.09120       1       7 
 778802       64    0.00013  2.217    0.090   0.00000     2  0.951    0.004 -161615.26  0.056  0.056   89.2      1 326.64073 0.61267 236.13735 -54.09118       1       7 
 778802       65    0.00004  0.049    0.005   0.00000     2  0.224    0.003  -61959.61  0.027  0.019  -46.6      1 326.64075 0.61262 236.13743 -54.09122       1       5 
 778802       66    0.00003  0.077    0.006   0.00000     2  0.224    0.003  -61959.61  0.020  0.044   47.9      1 326.64074 0.61262 236.13741 -54.09122       1       5 
 778802       67    0.00007  0.476    0.026   0.00000     2  0.224    0.003  -61959.61  0.036  0.056  -83.6      1 326.64077 0.61264 236.13743 -54.09119       1       5 
 778802       68    0.00012  0.499    0.023   0.00000     2  0.224    0.003  -61959.61  0.023  0.056   21.6      1 326.64078 0.61265 236.13743 -54.09117       1       5 
 778802       69    0.00094  8.561    0.280   0.00000     2  0.224    0.003  -61959.61  0.056  0.056   38.7      1 326.64076 0.61266 236.13740 -54.09117       1       5 
 778802       70    0.00009  0.974    0.038   0.00000     2  0.970    0.003 -265401.90  0.056  0.056   83.4      1 326.64075 0.61270 236.13734 -54.09115       1      17 
 778802       71    0.00007  0.803    0.042   0.00000     2  0.970    0.003 -265401.90  0.056  0.056  -90.0      1 326.64077 0.61270 236.13737 -54.09113       1      17 
 778802       72    0.00003  0.111    0.009   0.00000     2  0.970    0.003 -265401.90  0.046  0.056    3.9      1 326.64076 0.61274 236.13731 -54.09112       1      17 
 778802       73    0.00003  0.071    0.008   0.00000     2  0.970    0.003 -265401.90  0.032  0.056    8.3      1 326.64077 0.61273 236.13734 -54.09111       1      17 
 778802       74    0.00004  0.097    0.008   0.00000     2  0.970    0.003 -265401.90  0.024  0.050   41.1      1 326.64075 0.61275 236.13729 -54.09111       1      17 
 778802       75    0.00003  0.233    0.012   0.00000     2  0.970    0.003 -265401.90  0.056  0.056   83.7      1 326.64079 0.61273 236.13736 -54.09110       1      17 
 778802       76    0.00006  0.402    0.017   0.00000     2  0.970    0.003 -265401.90  0.050  0.056  -89.9      1 326.64078 0.61275 236.13733 -54.09109       1      17 
 778802       77    0.00005  0.356    0.018   0.00000     2  0.970    0.003 -265401.90  0.056  0.056   90.0      1 326.64081 0.61273 236.13739 -54.09109       1      17 
 778802       78    0.00005  0.385    0.020   0.00000     2  0.970    0.003 -265401.90  0.056  0.056   85.1      1 326.64082 0.61272 236.13742 -54.09109       1      17 
 778802       79    0.00005  0.194    0.011   0.00000     2  0.970    0.003 -265401.90  0.056  0.029  -31.2      1 326.64079 0.61276 236.13733 -54.09108       1      17 
 778802       80    0.00004  0.222    0.010   0.00000     2  0.970    0.003 -265401.90  0.056  0.045    7.7      1 326.64078 0.61277 236.13731 -54.09107       1      17 
 778802       81    0.00004  0.204    0.010   0.00000     2  0.970    0.003 -265401.90  0.049  0.056   31.6      1 326.64082 0.61275 236.13738 -54.09107       1      17 
 778802       82    0.00004  0.219    0.013   0.00000     2  0.970    0.003 -265401.90  0.056  0.056  -90.0      1 326.64085 0.61274 236.13743 -54.09106       1      17 
 778802       83    0.00004  0.204    0.009   0.00000     2  0.970    0.003 -265401.90  0.046  0.056  -45.6      1 326.64078 0.61280 236.13728 -54.09105       1      17 
 778802       84    0.00003  0.101    0.008   0.00000     2  0.970    0.003 -265401.90  0.053  0.038   19.5      1 326.64077 0.61282 236.13725 -54.09104       1      17 
 778802       85    0.00003  0.084    0.006   0.00000     2  0.970    0.003 -265401.90  0.033  0.056   29.7      1 326.64079 0.61282 236.13727 -54.09103       1      17 
 778802       86    0.00005  0.304    0.012   0.00000     2  0.970    0.003 -265401.90  0.055  0.056  -40.9      1 326.64078 0.61283 236.13725 -54.09103       1      17 
 778802       87    0.00006  0.548    0.018   0.00000     2  0.991    0.007  -37496.70  0.056  0.056  -60.3      1 326.64082 0.61266 236.13748 -54.09114       1       3 
 778802       88    0.00004  0.198    0.009   0.00000     2  0.991    0.007  -37496.70  0.056  0.034   13.1      1 326.64082 0.61268 236.13746 -54.09113       1       3 
 778802       89    0.00003  0.112    0.008   0.00000     2  0.991    0.007  -37496.70  0.032  0.050  -58.9      1 326.64082 0.61269 236.13745 -54.09112       1       3 
 778802       90    0.00004  0.155    0.010   0.00000     2  0.693    0.000  -50603.41  0.030  0.056    0.7      1 326.64071 0.61274 236.13725 -54.09115       1       2 
 778802       91    0.00006  0.359    0.017   0.00000     2  0.693    0.000  -50603.41  0.056  0.055   90.0      1 326.64072 0.61273 236.13727 -54.09114       1       2 
 778802       92    0.00038  3.240    0.115   0.00000     2  0.084    0.000  -46247.50  0.056  0.056  -90.0      1 326.64099 0.61352 236.13681 -54.09035       1       2 
 778802       93    0.00007  0.659    0.030   0.00000     2  0.084    0.000  -46247.50  0.056  0.056   90.0      1 326.64097 0.61354 236.13678 -54.09035       1       2 
 778802       94    0.00006  0.514    0.018   0.00000     0  0.137    0.000 -276929.24  0.056  0.052  -33.8      1 326.64279 0.61291 236.13988 -54.08974       1      10 
 778802       95    0.00014  1.497    0.052   0.00000     0  0.137    0.000 -276929.24  0.056  0.056   90.0      1 326.64280 0.61293 236.13987 -54.08971       1      10 
 778802       96    0.00005  0.278    0.014   0.00000     0  0.137    0.000 -276929.24  0.056  0.026  -31.1      1 326.64282 0.61293 236.13991 -54.08970       1      10 
 778802       97    0.00017  1.559    0.052   0.00000     0  0.137    0.000 -276929.24  0.056  0.056  -90.0      1 326.64282 0.61294 236.13988 -54.08970       1      10 
 778802       98    0.00062  3.334    0.149   0.00000     0  0.137    0.000 -276929.24  0.054  0.045  -34.6      1 326.64280 0.61296 236.13985 -54.08969       1      10 
 778802       99    0.00007  0.593    0.022   0.00000     0  0.137    0.000 -276929.24  0.056  0.044   37.7      1 326.64284 0.61294 236.13991 -54.08968       1      10 
 778802      100    0.00010  1.010    0.034   0.00000     0  0.137    0.000 -276929.24  0.056  0.056  -15.7      1 326.64282 0.61297 236.13986 -54.08967       1      10 
 778802      101    0.00005  0.349    0.016   0.00000     0  0.137    0.000 -276929.24  0.056  0.056   -3.2      1 326.64288 0.61293 236.13998 -54.08967       1      10 
 778802      102    0.00017  1.170    0.044   0.00000     0  0.137    0.000 -276929.24  0.054  0.056   54.0      1 326.64286 0.61295 236.13993 -54.08967       1      10 
 778802      103    0.00005  0.295    0.014   0.00000     0  0.137    0.000 -276929.24  0.056  0.029  -38.3      1 326.64286 0.61297 236.13992 -54.08965       1      10 
 778802      104    0.00015  0.736    0.035   0.00000     2  0.260    0.000  -64943.86  0.040  0.053  -22.5      1 326.64348 0.61298 236.14074 -54.08926       1       2 
 778802      105    0.00004  0.094    0.008   0.00000     2  0.260    0.000  -64943.86  0.026  0.043  -50.4      1 326.64350 0.61299 236.14075 -54.08924       1       2 
 778802      106    0.00015  0.404    0.027   0.00000     2  0.271    0.000  -70054.09  0.029  0.043   52.2      1 326.64372 0.61492 236.13904 -54.08758       1       2 
 778802      107    0.00015  0.572    0.031   0.00000     2  0.271    0.000  -70054.09  0.037  0.047    3.2      1 326.64374 0.61492 236.13908 -54.08756       1       2 
